bout_date,year,month,sex_cd,site_name,dive_time,success_cd,preytype_cd,prey_qty,preysize_cd,ageclass_cd,dive_num,visibility_cd,area_cd,bout_id,phylum
1993-04-23,1993,4,m,Dundas,53,n,,NA,,a,24,un,GLBA,19930423jlb2,NA
1993-04-23,1993,4,m,Dundas,32,y,std,1,1z,a,25,un,GLBA,19930423jlb2,Echinodermata
1993-04-23,1993,4,m,Dundas,37,y,std,NA,1z,a,27,un,GLBA,19930423jlb2,Echinodermata
1993-04-23,1993,4,m,Dundas,20,y,std,1,2z,a,28,un,GLBA,19930423jlb2,Echinodermata
1993-04-23,1993,4,m,Dundas,54,n,,NA,,a,29,un,GLBA,19930423jlb2,NA
1993-04-23,1993,4,m,Dundas,27,y,std,1,2z,a,30,un,GLBA,19930423jlb2,Echinodermata
1993-04-23,1993,4,m,Dundas,31,y,std,1,2z,a,31,un,GLBA,19930423jlb2,Echinodermata
1993-04-23,1993,4,m,Dundas,19,y,std,1,2z,a,32,un,GLBA,19930423jlb2,Echinodermata
1993-04-23,1993,4,m,Dundas,34,y,std,1,1z,a,33,un,GLBA,19930423jlb2,Echinodermata
1993-04-23,1993,4,m,Dundas,58,n,,NA,,a,34,un,GLBA,19930423jlb2,NA
1993-04-23,1993,4,m,Dundas,36,y,cla,1,2z,a,35,un,GLBA,19930423jlb2,Mollusca
1993-04-23,1993,4,m,Dundas,31,y,std,1,1z,a,36,un,GLBA,19930423jlb2,Echinodermata
1993-04-23,1993,4,m,Dundas,28,y,cla,2,1z,a,37,un,GLBA,19930423jlb2,Mollusca
1993-04-23,1993,4,m,Dundas,58,n,,NA,,a,38,un,GLBA,19930423jlb2,NA
1993-04-23,1993,4,m,Dundas,31,y,std,1,1z,a,39,un,GLBA,19930423jlb2,Echinodermata
1993-04-23,1993,4,m,Dundas,49,y,std,1,1z,a,40,un,GLBA,19930423jlb2,Echinodermata
1993-04-23,1993,4,m,Dundas,29,y,std,1,2z,a,41,un,GLBA,19930423jlb2,Echinodermata
1993-04-23,1993,4,m,Dundas,46,y,std,2,1z,a,42,un,GLBA,19930423jlb2,Echinodermata
1993-04-23,1993,4,m,Dundas,46,y,std,1,2z,a,42,un,GLBA,19930423jlb2,Echinodermata
1993-04-23,1993,4,m,Dundas,56,n,,NA,,a,44,un,GLBA,19930423jlb2,NA
1993-04-23,1993,4,m,Dundas,39,y,std,1,2z,a,45,un,GLBA,19930423jlb2,Echinodermata
1993-04-23,1993,4,m,Dundas,43,n,,NA,,a,46,un,GLBA,19930423jlb2,NA
1993-04-23,1993,4,m,Dundas,52,y,std,1,1z,a,47,un,GLBA,19930423jlb2,Echinodermata
1993-04-23,1993,4,m,Dundas,26,y,cra,1,2z,a,48,un,GLBA,19930423jlb2,Arthropoda
1993-04-23,1993,4,m,Dundas,37,y,std,2,2z,a,51,un,GLBA,19930423jlb2,Echinodermata
1993-04-23,1993,4,m,Dundas,39,y,std,2,2z,a,52,un,GLBA,19930423jlb2,Echinodermata
1993-04-23,1993,4,m,Dundas,29,y,std,1,1z,a,53,un,GLBA,19930423jlb2,Echinodermata
1993-04-23,1993,4,m,Dundas,26,y,cla,1,2z,a,54,un,GLBA,19930423jlb2,Mollusca
1993-04-23,1993,4,m,Dundas,56,y,cra,1,2z,a,56,un,GLBA,19930423jlb2,Arthropoda
1993-04-23,1993,4,m,Dundas,56,y,std,1,1z,a,56,un,GLBA,19930423jlb2,Echinodermata
1993-04-23,1993,4,m,Dundas,52,y,std,1,1z,a,57,un,GLBA,19930423jlb2,Echinodermata
1993-04-23,1993,4,m,Dundas,38,n,,NA,,a,1,un,GLBA,19930423jlb4,NA
1993-04-23,1993,4,m,Dundas,39,y,sag,1,2z,a,2,un,GLBA,19930423jlb4,Mollusca
1993-04-23,1993,4,m,Dundas,39,y,sag,1,2z,a,3,un,GLBA,19930423jlb4,Mollusca
1993-04-23,1993,4,m,Dundas,29,y,sag,1,2z,a,4,un,GLBA,19930423jlb4,Mollusca
1993-04-23,1993,4,m,Dundas,53,y,sag,1,2z,a,5,un,GLBA,19930423jlb4,Mollusca
1993-04-23,1993,4,m,Dundas,55,y,sag,1,2z,a,6,un,GLBA,19930423jlb4,Mollusca
1993-04-23,1993,4,m,Dundas,39,y,sag,3,1z,a,7,un,GLBA,19930423jlb4,Mollusca
1993-04-23,1993,4,m,Dundas,29,y,sag,1,2z,a,8,un,GLBA,19930423jlb4,Mollusca
1993-04-23,1993,4,m,Dundas,35,y,sag,1,2z,a,9,un,GLBA,19930423jlb4,Mollusca
1993-04-23,1993,4,m,Dundas,35,y,trc,1,2z,a,9,un,GLBA,19930423jlb4,Mollusca
1993-04-23,1993,4,m,Dundas,46,y,sag,1,2z,a,10,un,GLBA,19930423jlb4,Mollusca
1993-04-23,1993,4,m,Dundas,33,y,sag,2,1z,a,11,un,GLBA,19930423jlb4,Mollusca
1993-04-23,1993,4,m,Dundas,61,y,sag,1,2z,a,12,un,GLBA,19930423jlb4,Mollusca
1993-04-23,1993,4,m,Dundas,36,y,sag,1,1z,a,13,un,GLBA,19930423jlb4,Mollusca
1993-04-23,1993,4,m,Dundas,31,y,sag,2,2z,a,14,un,GLBA,19930423jlb4,Mollusca
1993-04-23,1993,4,m,Dundas,43,y,sag,1,1z,a,15,un,GLBA,19930423jlb4,Mollusca
1993-04-23,1993,4,m,Dundas,36,n,,NA,,a,16,un,GLBA,19930423jlb4,NA
1993-04-23,1993,4,m,Dundas,47,y,sag,1,1z,a,17,un,GLBA,19930423jlb4,Mollusca
1993-04-23,1993,4,m,Dundas,38,y,sag,2,1z,a,18,un,GLBA,19930423jlb4,Mollusca
1993-04-23,1993,4,m,Dundas,52,y,sag,2,1z,a,19,un,GLBA,19930423jlb4,Mollusca
1993-04-23,1993,4,m,Dundas,60,y,sag,2,2z,a,20,un,GLBA,19930423jlb4,Mollusca
1993-04-23,1993,4,m,Dundas,49,y,sag,1,1z,a,21,un,GLBA,19930423jlb4,Mollusca
1993-04-23,1993,4,m,Dundas,49,y,sag,1,2z,a,21,un,GLBA,19930423jlb4,Mollusca
1993-04-23,1993,4,m,Dundas,39,y,sag,1,1z,a,22,un,GLBA,19930423jlb4,Mollusca
1993-04-23,1993,4,m,Dundas,28,y,cla,1,1z,a,23,un,GLBA,19930423jlb4,Mollusca
1993-04-23,1993,4,m,Dundas,29,y,sag,3,2z,a,24,un,GLBA,19930423jlb4,Mollusca
1993-04-23,1993,4,m,Dundas,69,y,sag,1,2z,a,25,un,GLBA,19930423jlb4,Mollusca
1993-04-23,1993,4,m,Dundas,41,y,sag,1,2z,a,26,un,GLBA,19930423jlb4,Mollusca
1993-04-23,1993,4,m,Dundas,32,y,sag,1,2z,a,28,un,GLBA,19930423jlb4,Mollusca
1993-04-23,1993,4,m,Dundas,40,y,sag,1,1z,a,29,un,GLBA,19930423jlb4,Mollusca
1993-04-23,1993,4,m,Dundas,64,y,sag,1,1z,a,30,un,GLBA,19930423jlb4,Mollusca
1993-04-23,1993,4,m,Dundas,64,y,sag,1,2z,a,30,un,GLBA,19930423jlb4,Mollusca
1993-04-23,1993,4,m,Dundas,61,y,std,2,2z,a,31,un,GLBA,19930423jlb4,Echinodermata
1993-04-23,1993,4,m,Dundas,52,y,sag,1,2z,a,33,un,GLBA,19930423jlb4,Mollusca
1993-04-23,1993,4,m,Dundas,22,y,sag,1,2z,a,34,un,GLBA,19930423jlb4,Mollusca
1993-04-23,1993,4,m,Dundas,43,u,,NA,,a,35,un,GLBA,19930423jlb4,NA
1993-04-23,1993,4,m,Dundas,48,y,sag,1,1z,a,36,un,GLBA,19930423jlb4,Mollusca
1993-04-23,1993,4,m,Dundas,48,y,sag,1,2z,a,36,un,GLBA,19930423jlb4,Mollusca
1993-04-23,1993,4,m,Dundas,63,y,sag,2,1z,a,37,un,GLBA,19930423jlb4,Mollusca
1993-04-23,1993,4,m,Dundas,47,y,sag,1,1z,a,38,un,GLBA,19930423jlb4,Mollusca
1993-04-23,1993,4,m,Dundas,47,y,cla,2,1z,a,39,un,GLBA,19930423jlb4,Mollusca
1993-04-23,1993,4,m,Dundas,NA,y,cam,1,3z,a,1,un,GLBA,19930423leb7,Arthropoda
1993-04-23,1993,4,m,Dundas,115,y,cam,1,3z,a,2,un,GLBA,19930423leb7,Arthropoda
1993-04-23,1993,4,m,Dundas,138,y,cam,1,3z,a,3,un,GLBA,19930423leb7,Arthropoda
1993-04-23,1993,4,m,Dundas,115,y,cam,1,2z,a,4,un,GLBA,19930423leb7,Arthropoda
1993-04-23,1993,4,m,Dundas,145,n,,NA,,a,5,un,GLBA,19930423leb7,NA
1993-04-23,1993,4,m,Dundas,42,y,cam,1,3z,a,6,un,GLBA,19930423leb7,Arthropoda
1993-04-23,1993,4,m,Dundas,144,n,,NA,,a,7,un,GLBA,19930423leb7,NA
1993-04-23,1993,4,m,Dundas,109,y,cam,1,4z,a,8,un,GLBA,19930423leb7,Arthropoda
1993-04-24,1993,4,m,Dundas,63,n,,NA,,a,1,un,GLBA,19930424jlb6,NA
1993-04-24,1993,4,m,Dundas,60,n,,NA,,a,2,un,GLBA,19930424jlb6,NA
1993-04-24,1993,4,m,Dundas,188,n,,NA,,a,1,un,GLBA,19930424leb12,NA
1993-04-24,1993,4,m,Dundas,240,n,,NA,,a,2,un,GLBA,19930424leb12,NA
1993-04-24,1993,4,m,Dundas,209,n,,NA,,a,3,un,GLBA,19930424leb12,NA
1993-04-24,1993,4,m,Dundas,186,n,,NA,,a,4,un,GLBA,19930424leb12,NA
1993-04-24,1993,4,m,Dundas,103,y,cam,1,2z,a,5,un,GLBA,19930424leb12,Arthropoda
1993-04-24,1993,4,m,Dundas,60,y,cam,1,4z,a,6,un,GLBA,19930424leb12,Arthropoda
1993-04-24,1993,4,m,Dundas,NA,y,cam,1,3z,a,2,un,GLBA,19930424leb14,Arthropoda
1993-04-24,1993,4,m,Dundas,83,y,cam,1,2z,a,2,un,GLBA,19930424leb21,Arthropoda
1993-04-24,1993,4,m,Dundas,83,y,cam,1,3z,a,2,un,GLBA,19930424leb21,Arthropoda
1993-04-24,1993,4,m,Dundas,57,n,,NA,,a,4,un,GLBA,19930424leb21,NA
1993-04-24,1993,4,m,Dundas,85,y,cam,1,3z,a,5,un,GLBA,19930424leb21,Arthropoda
1993-04-24,1993,4,m,Dundas,151,u,,NA,,a,6,un,GLBA,19930424leb21,NA
1993-04-24,1993,4,m,Dundas,306,n,,NA,,a,8,un,GLBA,19930424leb21,NA
1993-04-24,1993,4,m,Dundas,107,y,cam,1,3z,a,9,un,GLBA,19930424leb21,Arthropoda
1993-04-24,1993,4,m,Dundas,224,n,,NA,,a,10,un,GLBA,19930424leb21,NA
1993-04-24,1993,4,m,Dundas,110,y,cam,1,3z,a,11,un,GLBA,19930424leb21,Arthropoda
1993-04-24,1993,4,m,Dundas,106,y,cla,1,1z,a,12,un,GLBA,19930424leb21,Mollusca
1993-04-24,1993,4,m,Dundas,65,u,,NA,,a,13,un,GLBA,19930424leb21,NA
1993-04-24,1993,4,m,Dundas,161,n,,NA,,a,15,un,GLBA,19930424leb21,NA
1993-04-24,1993,4,m,Dundas,93,n,,NA,,a,16,un,GLBA,19930424leb21,NA
1993-04-24,1993,4,m,Dundas,96,y,sna,2,1z,a,17,un,GLBA,19930424leb21,Mollusca
1993-04-26,1993,4,m,Dundas,102,y,sag,1,2z,a,1,un,GLBA,19930426jlb5,Mollusca
1993-04-26,1993,4,m,Dundas,94,y,sag,1,2z,a,2,un,GLBA,19930426jlb5,Mollusca
1993-04-26,1993,4,m,Dundas,107,y,sag,1,2z,a,3,un,GLBA,19930426jlb5,Mollusca
1993-04-26,1993,4,m,Dundas,106,y,cla,3,1z,a,4,un,GLBA,19930426jlb5,Mollusca
1993-04-26,1993,4,m,Dundas,98,y,cla,2,1z,a,5,un,GLBA,19930426jlb5,Mollusca
1993-04-26,1993,4,m,Dundas,89,y,sag,1,2z,a,6,un,GLBA,19930426jlb5,Mollusca
1993-04-26,1993,4,m,Dundas,111,y,sag,1,2z,a,7,un,GLBA,19930426jlb5,Mollusca
1993-04-26,1993,4,m,Dundas,112,y,sag,1,2z,a,8,un,GLBA,19930426jlb5,Mollusca
1993-04-26,1993,4,m,Dundas,120,y,sag,2,2z,a,9,un,GLBA,19930426jlb5,Mollusca
1993-04-26,1993,4,m,Dundas,124,y,sag,1,2z,a,10,un,GLBA,19930426jlb5,Mollusca
1993-04-26,1993,4,m,Dundas,105,y,sag,1,2z,a,11,un,GLBA,19930426jlb5,Mollusca
1993-04-26,1993,4,m,Dundas,111,y,sag,2,2z,a,12,un,GLBA,19930426jlb5,Mollusca
1993-04-26,1993,4,m,Dundas,108,y,sag,1,2z,a,13,un,GLBA,19930426jlb5,Mollusca
1993-04-26,1993,4,m,Dundas,106,y,sag,1,2z,a,14,un,GLBA,19930426jlb5,Mollusca
1993-04-26,1993,4,m,Dundas,100,y,sag,1,2z,a,15,un,GLBA,19930426jlb5,Mollusca
1993-04-26,1993,4,m,Dundas,109,y,sag,1,2z,a,16,un,GLBA,19930426jlb5,Mollusca
1993-04-26,1993,4,m,Dundas,118,y,sag,1,2z,a,17,un,GLBA,19930426jlb5,Mollusca
1993-04-26,1993,4,m,Dundas,105,y,sag,1,2z,a,18,un,GLBA,19930426jlb5,Mollusca
1993-04-26,1993,4,m,Dundas,116,y,sag,2,2z,a,19,un,GLBA,19930426jlb5,Mollusca
1993-04-27,1993,4,m,Dundas,103,y,cla,2,2z,a,1,un,GLBA,19930427jlb1,Mollusca
1993-04-27,1993,4,m,Dundas,78,y,sag,1,3z,a,2,un,GLBA,19930427jlb1,Mollusca
1993-04-27,1993,4,m,Dundas,88,y,sag,1,2z,a,3,un,GLBA,19930427jlb1,Mollusca
1993-04-27,1993,4,m,Dundas,113,n,,NA,,a,4,un,GLBA,19930427jlb1,NA
1993-04-27,1993,4,m,Dundas,103,y,cla,1,2z,a,5,un,GLBA,19930427jlb1,Mollusca
1993-04-27,1993,4,m,Dundas,93,y,cla,2,2z,a,6,un,GLBA,19930427jlb1,Mollusca
1993-04-27,1993,4,m,Dundas,88,y,cla,1,2z,a,7,un,GLBA,19930427jlb1,Mollusca
1993-04-27,1993,4,m,Dundas,89,y,cla,1,2z,a,8,un,GLBA,19930427jlb1,Mollusca
1993-04-27,1993,4,m,Dundas,83,y,cla,1,2z,a,9,un,GLBA,19930427jlb1,Mollusca
1993-04-27,1993,4,m,Dundas,92,y,cla,1,2z,a,10,un,GLBA,19930427jlb1,Mollusca
1993-04-27,1993,4,m,Dundas,82,y,cla,1,2z,a,11,un,GLBA,19930427jlb1,Mollusca
1993-04-27,1993,4,m,Dundas,90,y,cla,1,2z,a,12,un,GLBA,19930427jlb1,Mollusca
1993-04-27,1993,4,m,Dundas,96,n,,NA,,a,13,un,GLBA,19930427jlb1,NA
1993-04-27,1993,4,m,Dundas,89,y,sag,1,2z,a,14,un,GLBA,19930427jlb1,Mollusca
1993-04-27,1993,4,m,Dundas,79,y,sag,1,2z,a,15,un,GLBA,19930427jlb1,Mollusca
1993-04-27,1993,4,m,Dundas,82,y,sag,2,2z,a,16,un,GLBA,19930427jlb1,Mollusca
1993-04-27,1993,4,m,Dundas,100,y,sag,1,2z,a,17,un,GLBA,19930427jlb1,Mollusca
1993-04-27,1993,4,m,Dundas,65,y,sag,1,2z,a,18,un,GLBA,19930427jlb1,Mollusca
1993-04-27,1993,4,m,Dundas,110,y,cra,1,2z,a,19,un,GLBA,19930427jlb1,Arthropoda
1993-04-27,1993,4,m,Dundas,110,y,sag,1,2z,a,19,un,GLBA,19930427jlb1,Mollusca
1993-04-27,1993,4,m,Dundas,115,y,sag,1,2z,a,20,un,GLBA,19930427jlb1,Mollusca
1993-04-27,1993,4,m,Dundas,115,y,sag,1,3z,a,20,un,GLBA,19930427jlb1,Mollusca
1993-04-27,1993,4,m,Dundas,122,y,sag,2,2z,a,21,un,GLBA,19930427jlb1,Mollusca
1993-04-27,1993,4,m,Dundas,NA,y,sag,2,2z,a,1,un,GLBA,19930427leb2,Mollusca
1993-04-27,1993,4,m,Dundas,128,y,sag,1,2z,a,2,un,GLBA,19930427leb2,Mollusca
1993-04-27,1993,4,m,Dundas,NA,y,sag,2,2z,a,3,un,GLBA,19930427leb2,Mollusca
1993-04-27,1993,4,m,Dundas,116,y,sag,1,1z,a,4,un,GLBA,19930427leb2,Mollusca
1993-04-27,1993,4,m,Dundas,116,y,sag,1,2z,a,4,un,GLBA,19930427leb2,Mollusca
1993-04-27,1993,4,m,Dundas,137,y,sag,1,1z,a,5,un,GLBA,19930427leb2,Mollusca
1993-04-27,1993,4,m,Dundas,120,y,sag,1,2z,a,6,un,GLBA,19930427leb2,Mollusca
1993-04-27,1993,4,m,Dundas,116,y,sag,2,2z,a,7,un,GLBA,19930427leb2,Mollusca
1993-04-27,1993,4,m,Dundas,154,y,cla,2,2z,a,8,un,GLBA,19930427leb2,Mollusca
1993-04-27,1993,4,m,Dundas,123,y,cla,1,1z,a,9,un,GLBA,19930427leb2,Mollusca
1993-04-27,1993,4,m,Dundas,130,n,,NA,,a,11,un,GLBA,19930427leb2,NA
1993-04-27,1993,4,m,Dundas,129,y,cla,1,1z,a,12,un,GLBA,19930427leb2,Mollusca
1993-04-27,1993,4,m,Dundas,129,y,sag,1,2z,a,12,un,GLBA,19930427leb2,Mollusca
1993-04-27,1993,4,m,Dundas,83,y,cla,1,2z,a,13,un,GLBA,19930427leb2,Mollusca
1993-04-27,1993,4,m,Dundas,132,y,sag,1,2z,a,14,un,GLBA,19930427leb2,Mollusca
1993-04-27,1993,4,m,Dundas,90,y,sag,1,3z,a,15,un,GLBA,19930427leb2,Mollusca
1993-04-27,1993,4,m,Dundas,120,y,sag,1,2z,a,16,un,GLBA,19930427leb2,Mollusca
1993-04-27,1993,4,m,Dundas,101,y,sag,2,1z,a,17,un,GLBA,19930427leb2,Mollusca
1993-04-27,1993,4,m,Dundas,166,y,sag,1,2z,a,18,un,GLBA,19930427leb2,Mollusca
1993-04-27,1993,4,m,Dundas,123,y,cla,1,2z,a,1,un,GLBA,19930427leb3,Mollusca
1993-04-27,1993,4,m,Dundas,104,y,sag,1,2z,a,2,un,GLBA,19930427leb3,Mollusca
1993-04-27,1993,4,m,Dundas,122,y,sag,1,2z,a,3,un,GLBA,19930427leb3,Mollusca
1993-04-27,1993,4,m,Dundas,120,y,sag,1,2z,a,4,un,GLBA,19930427leb3,Mollusca
1993-04-27,1993,4,m,Dundas,140,y,sag,1,2z,a,5,un,GLBA,19930427leb3,Mollusca
1993-04-27,1993,4,m,Dundas,136,y,sag,1,2z,a,6,un,GLBA,19930427leb3,Mollusca
1993-04-27,1993,4,m,Dundas,95,y,sag,1,2z,a,7,un,GLBA,19930427leb3,Mollusca
1993-04-27,1993,4,m,Dundas,95,y,sag,1,2z,a,8,un,GLBA,19930427leb3,Mollusca
1993-04-27,1993,4,m,Dundas,108,y,sag,1,2z,a,9,un,GLBA,19930427leb3,Mollusca
1993-04-27,1993,4,m,Dundas,118,y,sag,NA,2z,a,10,un,GLBA,19930427leb3,Mollusca
1993-04-27,1993,4,m,Dundas,103,y,sag,1,2z,a,11,un,GLBA,19930427leb3,Mollusca
1993-04-27,1993,4,m,Dundas,109,y,sag,1,2z,a,12,un,GLBA,19930427leb3,Mollusca
1993-04-27,1993,4,m,Dundas,109,y,sag,2,2z,a,13,un,GLBA,19930427leb3,Mollusca
1993-04-27,1993,4,m,Dundas,113,n,,NA,,a,14,un,GLBA,19930427leb3,NA
1993-04-27,1993,4,m,Dundas,106,y,sag,1,2z,a,15,un,GLBA,19930427leb3,Mollusca
1993-04-27,1993,4,m,Dundas,117,y,cla,1,1z,a,16,un,GLBA,19930427leb3,Mollusca
1993-04-27,1993,4,m,Dundas,95,y,sag,1,2z,a,17,un,GLBA,19930427leb3,Mollusca
1993-04-27,1993,4,m,Dundas,50,y,cla,1,1z,a,18,un,GLBA,19930427leb3,Mollusca
1993-04-27,1993,4,m,Dundas,NA,y,sag,1,2z,a,19,un,GLBA,19930427leb3,Mollusca
1993-04-27,1993,4,m,Dundas,107,y,sag,1,2z,a,20,un,GLBA,19930427leb3,Mollusca
1993-04-27,1993,4,m,Dundas,102,y,sag,1,2z,a,21,un,GLBA,19930427leb3,Mollusca
1993-04-28,1993,4,m,Dundas,82,y,cla,2,2z,a,1,un,GLBA,19930428leb1,Mollusca
1993-04-28,1993,4,m,Dundas,152,y,cla,1,3z,a,2,un,GLBA,19930428leb1,Mollusca
1993-04-28,1993,4,m,Dundas,81,n,,NA,,a,3,un,GLBA,19930428leb1,NA
1993-04-28,1993,4,m,Dundas,56,y,cla,1,2z,a,4,un,GLBA,19930428leb1,Mollusca
1993-04-28,1993,4,m,Dundas,32,y,cla,1,3z,a,5,un,GLBA,19930428leb1,Mollusca
1993-04-28,1993,4,m,Dundas,55,y,cla,1,1z,a,7,un,GLBA,19930428leb1,Mollusca
1993-04-28,1993,4,m,Dundas,73,y,cla,1,2z,a,9,un,GLBA,19930428leb1,Mollusca
1993-05-01,1993,5,f,Inian,82,n,,NA,,a,1,un,SICY,19930501leb1,NA
1993-05-01,1993,5,f,Inian,63,y,cra,1,3z,a,2,un,SICY,19930501leb1,Arthropoda
1993-05-01,1993,5,f,Inian,64,y,cla,4,1z,a,1,un,SICY,19930501leb2,Mollusca
1993-05-01,1993,5,f,Inian,60,y,cla,5,1z,a,2,un,SICY,19930501leb2,Mollusca
1993-05-01,1993,5,f,Inian,64,y,sna,4,1z,a,3,un,SICY,19930501leb2,Mollusca
1993-05-01,1993,5,f,Inian,86,y,mas,1,2z,a,1,un,SICY,19930501leb3,Mollusca
1993-05-01,1993,5,f,Inian,NA,y,mas,1,2z,a,2,un,SICY,19930501leb3,Mollusca
1993-05-01,1993,5,f,Inian,64,y,sag,2,1z,a,3,un,SICY,19930501leb3,Mollusca
1993-05-01,1993,5,f,Inian,70,y,cla,2,1z,a,4,un,SICY,19930501leb3,Mollusca
1993-05-01,1993,5,f,Inian,96,y,cla,4,1z,a,5,un,SICY,19930501leb3,Mollusca
1993-05-01,1993,5,f,Inian,96,y,nes,1,2z,a,5,un,SICY,19930501leb3,Mollusca
1993-05-01,1993,5,f,Inian,65,y,sag,2,2z,a,6,un,SICY,19930501leb3,Mollusca
1993-05-01,1993,5,f,Inian,65,u,,NA,,a,7,un,SICY,19930501leb3,NA
1993-05-01,1993,5,f,Inian,62,y,sag,1,2z,a,8,un,SICY,19930501leb3,Mollusca
1993-05-01,1993,5,f,Inian,60,y,mys,1,2z,a,9,un,SICY,19930501leb3,Mollusca
1993-05-01,1993,5,f,Inian,67,y,mys,1,1z,a,10,un,SICY,19930501leb3,Mollusca
1993-05-01,1993,5,f,Inian,67,y,sag,2,1z,a,10,un,SICY,19930501leb3,Mollusca
1993-05-01,1993,5,f,Inian,79,y,cla,4,1z,a,11,un,SICY,19930501leb3,Mollusca
1993-05-01,1993,5,f,Inian,74,y,mas,1,1z,a,12,un,SICY,19930501leb3,Mollusca
1993-05-01,1993,5,f,Inian,74,y,mas,1,2z,a,12,un,SICY,19930501leb3,Mollusca
1993-05-01,1993,5,f,Inian,57,y,sag,3,1z,a,13,un,SICY,19930501leb3,Mollusca
1993-05-01,1993,5,f,Inian,71,y,sag,3,1z,a,14,un,SICY,19930501leb3,Mollusca
1993-05-01,1993,5,f,Inian,79,y,mas,3,1z,a,16,un,SICY,19930501leb3,Mollusca
1993-05-01,1993,5,f,Inian,66,y,sag,2,2z,a,17,un,SICY,19930501leb3,Mollusca
1993-05-01,1993,5,f,Inian,68,y,sag,1,1z,a,18,un,SICY,19930501leb3,Mollusca
1993-05-01,1993,5,f,Inian,68,y,sag,1,2z,a,18,un,SICY,19930501leb3,Mollusca
1993-05-01,1993,5,f,Inian,NA,y,cla,6,1z,a,19,un,SICY,19930501leb3,Mollusca
1993-05-01,1993,5,f,Inian,NA,y,mys,1,1z,a,20,un,SICY,19930501leb3,Mollusca
1993-05-01,1993,5,f,Inian,NA,y,sag,1,1z,a,20,un,SICY,19930501leb3,Mollusca
1993-05-01,1993,5,f,Inian,NA,y,sag,1,2z,a,20,un,SICY,19930501leb3,Mollusca
1993-05-01,1993,5,f,Inian,68,y,mys,2,1z,a,21,un,SICY,19930501leb3,Mollusca
1993-05-01,1993,5,f,Inian,68,y,sag,2,2z,a,21,un,SICY,19930501leb3,Mollusca
1993-05-01,1993,5,f,Inian,85,y,sag,1,1z,a,22,un,SICY,19930501leb3,Mollusca
1993-05-01,1993,5,f,Inian,85,y,sag,2,2z,a,22,un,SICY,19930501leb3,Mollusca
1993-05-01,1993,5,f,Inian,84,y,sag,2,1z,a,23,un,SICY,19930501leb3,Mollusca
1993-05-01,1993,5,f,Inian,84,y,sag,2,2z,a,23,un,SICY,19930501leb3,Mollusca
1993-05-01,1993,5,f,Inian,91,y,sag,5,1z,a,1,un,SICY,19930501leb4,Mollusca
1993-05-01,1993,5,f,Inian,103,y,sag,1,1z,a,2,un,SICY,19930501leb4,Mollusca
1993-05-01,1993,5,f,Inian,103,y,sag,2,2z,a,2,un,SICY,19930501leb4,Mollusca
1993-05-01,1993,5,f,Inian,100,y,sag,1,1z,a,3,un,SICY,19930501leb4,Mollusca
1993-05-01,1993,5,f,Inian,100,y,sag,2,3z,a,3,un,SICY,19930501leb4,Mollusca
1993-05-01,1993,5,f,Inian,NA,y,sag,3,1z,a,4,un,SICY,19930501leb4,Mollusca
1993-05-01,1993,5,f,Inian,99,y,sag,2,1z,a,5,un,SICY,19930501leb4,Mollusca
1993-05-01,1993,5,f,Inian,99,y,sag,1,2z,a,5,un,SICY,19930501leb4,Mollusca
1993-05-01,1993,5,f,Inian,95,y,sag,6,1z,a,6,un,SICY,19930501leb4,Mollusca
1993-05-01,1993,5,f,Inian,96,y,mys,2,1z,a,7,un,SICY,19930501leb4,Mollusca
1993-05-01,1993,5,f,Inian,96,y,mys,1,2z,a,7,un,SICY,19930501leb4,Mollusca
1993-05-01,1993,5,f,Inian,96,y,sag,1,2z,a,7,un,SICY,19930501leb4,Mollusca
1993-05-01,1993,5,f,Inian,97,y,mys,5,2z,a,8,un,SICY,19930501leb4,Mollusca
1993-05-01,1993,5,f,Inian,91,y,mys,5,1z,a,9,un,SICY,19930501leb4,Mollusca
1993-05-01,1993,5,f,Inian,91,y,sag,1,2z,a,9,un,SICY,19930501leb4,Mollusca
1993-05-01,1993,5,f,Inian,98,y,sag,2,1z,a,10,un,SICY,19930501leb4,Mollusca
1993-05-01,1993,5,f,Inian,79,y,sag,3,2z,a,11,un,SICY,19930501leb4,Mollusca
1993-05-01,1993,5,f,Inian,84,y,sag,3,1z,a,12,un,SICY,19930501leb4,Mollusca
1993-05-01,1993,5,f,Inian,83,y,sag,2,1z,a,13,un,SICY,19930501leb4,Mollusca
1993-05-01,1993,5,f,Inian,88,y,mys,2,1z,a,14,un,SICY,19930501leb4,Mollusca
1993-05-01,1993,5,f,Inian,88,y,sag,2,2z,a,14,un,SICY,19930501leb4,Mollusca
1993-05-01,1993,5,f,Inian,90,y,sag,1,1z,a,15,un,SICY,19930501leb4,Mollusca
1993-05-01,1993,5,f,Inian,90,y,sag,2,2z,a,15,un,SICY,19930501leb4,Mollusca
1993-05-01,1993,5,f,Inian,90,y,mas,1,2z,a,16,un,SICY,19930501leb4,Mollusca
1993-05-01,1993,5,f,Inian,90,y,sag,5,2z,a,16,un,SICY,19930501leb4,Mollusca
1993-05-01,1993,5,f,Inian,104,y,cla,1,2z,a,17,un,SICY,19930501leb4,Mollusca
1993-05-02,1993,5,f,Inian,66,y,sag,3,2z,a,1,un,SICY,19930502leb13,Mollusca
1993-05-02,1993,5,f,Inian,58,y,sag,3,1z,a,2,un,SICY,19930502leb13,Mollusca
